#OTU ID	024_B2	074_B2	090_subseq	146_B1	153_B3	258_B3
TRINITY_DN144616_c7_g3_i13	6	0	1	1	0	10
TRINITY_DN140586_c3_g2_i2	36	0	0	0	0	7
TRINITY_DN143254_c1_g4_i1	0	0	2	0	0	1
TRINITY_DN141874_c2_g3_i3	1	0	0	17	0	3
TRINITY_DN141902_c1_g2_i6	14	0	0	0	0	18
TRINITY_DN140065_c1_g2_i1	2	0	1	3	0	0
TRINITY_DN139629_c4_g2_i1	0	0	1	0	0	1
TRINITY_DN138941_c3_g2_i6	1	0	2	0	0	2
TRINITY_DN137212_c2_g2_i6	2	0	1	17	0	0
TRINITY_DN31831_c2_g1_i1	4	0	0	447	0	0
TRINITY_DN138254_c2_g2_i9	1	0	1	0	0	1
TRINITY_DN144301_c0_g1_i2	0	0	4	0	0	8
TRINITY_DN145839_c0_g1_i20	4	0	0	618	0	5
TRINITY_DN137732_c1_g1_i2	0	0	2	0	0	3
TRINITY_DN145613_c28_g2_i1	0	43	11	1	4	5
TRINITY_DN138985_c9_g4_i4	1	0	0	24	0	1
TRINITY_DN139187_c3_g1_i1	5	0	0	127	0	1
TRINITY_DN140068_c5_g1_i8	0	0	0	3	16	2
TRINITY_DN139170_c0_g1_i4	1	0	3	0	0	0
TRINITY_DN138652_c4_g1_i8	0	0	0	2	0	1
TRINITY_DN96496_c9_g2_i2	19	0	4	4568	0	1
TRINITY_DN142303_c4_g1_i1	1	0	13	1	0	0
TRINITY_DN139690_c2_g2_i1	0	0	1	8	0	6
TRINITY_DN135907_c0_g1_i2	0	14	0	1	0	0
TRINITY_DN137880_c3_g1_i1	1	0	0	0	11	0
TRINITY_DN139515_c1_g1_i3	1	0	0	0	0	0
TRINITY_DN139515_c1_g1_i1	9	0	0	0	0	3
TRINITY_DN140485_c2_g1_i2	0	6	3	0	0	3
TRINITY_DN142761_c16_g2_i2	8	2	0	61	2	6
TRINITY_DN145376_c1_g1_i5	0	0	3	0	0	1
TRINITY_DN142324_c2_g1_i4	3	0	0	2	0	1
TRINITY_DN139422_c4_g1_i3	0	0	2	0	0	1
TRINITY_DN143035_c3_g7_i1	14	0	0	6	0	3
TRINITY_DN141260_c0_g2_i2	0	15	1	2	0	0
TRINITY_DN144616_c7_g2_i1	2	0	10	1	5	20
TRINITY_DN143072_c7_g3_i1	0	26	9	0	5	96
TRINITY_DN144144_c1_g1_i5	0	0	2	0	0	2
TRINITY_DN138844_c1_g1_i1	0	0	6	12	0	1
TRINITY_DN140548_c3_g1_i11	2	0	0	6	0	11
TRINITY_DN138881_c2_g4_i3	0	0	1	1	0	5
TRINITY_DN138347_c7_g1_i1	1	19	0	3	0	7
TRINITY_DN136144_c2_g7_i2	0	0	6	3	0	7
TRINITY_DN144357_c3_g1_i1	2	21	10	1	0	5
TRINITY_DN139704_c4_g1_i3	1	0	7	8	0	0
TRINITY_DN140391_c5_g3_i1	25	0	0	0	7	0
TRINITY_DN130824_c1_g1_i1	0	0	1	3	0	1
TRINITY_DN143617_c3_g1_i8	0	0	1	0	0	2
TRINITY_DN141726_c10_g6_i4	8	0	0	0	2	0
TRINITY_DN142480_c5_g4_i1	1	4	2	0	0	0
TRINITY_DN137920_c0_g1_i3	0	0	1	1	0	1
TRINITY_DN143846_c3_g1_i2	2	0	0	0	0	15
TRINITY_DN138940_c1_g5_i5	1	0	0	2	0	1
TRINITY_DN145571_c1_g1_i8	0	3	2	6	0	1
TRINITY_DN139255_c0_g1_i2	10	0	1	0	0	3
TRINITY_DN140013_c3_g10_i1	0	0	1	12	0	0
TRINITY_DN143590_c3_g1_i4	0	0	0	1	0	1
TRINITY_DN134398_c0_g1_i3	1	0	2	5	0	0
TRINITY_DN138282_c10_g1_i1	0	0	3	0	0	1
TRINITY_DN138709_c2_g2_i4	0	0	2	0	0	1
TRINITY_DN145247_c4_g1_i5	0	0	2	0	0	1
TRINITY_DN141425_c1_g4_i1	1	0	3	2	0	4
TRINITY_DN145373_c0_g1_i2	2	0	5	0	0	2
TRINITY_DN143011_c3_g3_i1	0	0	0	1	0	0
TRINITY_DN145227_c3_g1_i1	2	0	4	0	0	1
TRINITY_DN138785_c4_g1_i1	0	91	3	4	0	1
TRINITY_DN142465_c4_g2_i7	0	0	13	13	2	16
TRINITY_DN141582_c2_g2_i4	0	0	3	8	0	1
TRINITY_DN139761_c1_g1_i22	1	0	1	2	0	0
TRINITY_DN140823_c6_g1_i4	10	0	2	0	0	47
TRINITY_DN140352_c1_g1_i11	2	0	1	18	0	0
TRINITY_DN1312390_c4_g4_i1	0	0	0	0	197	1
TRINITY_DN140061_c4_g1_i1	0	0	2	0	0	1
TRINITY_DN145297_c11_g1_i1	7	0	1	0	0	0
TRINITY_DN140704_c1_g1_i1	1	0	4	0	0	0
TRINITY_DN142927_c7_g2_i1	1	0	5	18	0	0
TRINITY_DN142474_c3_g1_i1	1	0	0	0	0	99
TRINITY_DN142116_c1_g1_i3	0	0	0	3	0	1
TRINITY_DN144731_c2_g1_i1	2	0	1	43	0	0
TRINITY_DN145261_c61_g1_i1	18	18	33	44	0	8
TRINITY_DN138863_c0_g5_i2	0	0	1	4	4	1
TRINITY_DN138272_c6_g1_i11	5	0	0	0	0	4
TRINITY_DN145230_c4_g10_i1	3	0	30	0	31	0
TRINITY_DN145291_c1_g1_i13	13	0	0	605	0	11
TRINITY_DN142020_c0_g1_i1	0	0	2	1	0	1
TRINITY_DN140607_c1_g4_i1	0	0	1	2	0	0
TRINITY_DN139961_c3_g1_i2	0	0	10	34	0	9
TRINITY_DN144097_c8_g2_i4	0	0	11	0	0	1
TRINITY_DN144098_c0_g1_i1	1	0	1	2	0	0
TRINITY_DN144628_c2_g3_i2	1	17	1	3	0	4
TRINITY_DN139831_c4_g1_i13	1	0	1	0	0	0
TRINITY_DN138179_c0_g1_i1	2	0	1	0	0	0
TRINITY_DN136301_c1_g1_i1	0	0	0	0	0	2
TRINITY_DN140008_c0_g1_i2	0	0	1	1	0	1
TRINITY_DN135341_c1_g1_i1	19	0	0	0	13	0
TRINITY_DN143469_c1_g1_i1	0	0	2	2	0	2
TRINITY_DN141260_c0_g2_i1	0	0	0	3	0	1
TRINITY_DN144878_c1_g1_i1	16	71	15	19	1	11
TRINITY_DN139325_c5_g1_i3	0	0	1	2	8	1
TRINITY_DN142104_c0_g1_i3	8	0	2	0	0	20
TRINITY_DN142332_c3_g6_i1	0	0	0	0	0	3
TRINITY_DN143492_c6_g3_i1	7	10	27	0	0	181
TRINITY_DN142307_c1_g2_i1	0	0	3	3	0	0
TRINITY_DN142665_c2_g4_i1	0	0	1	0	0	3
TRINITY_DN139628_c2_g1_i1	1	0	0	40	2	0
TRINITY_DN142400_c4_g1_i1	18	0	1	0	0	7
TRINITY_DN140166_c2_g1_i1	0	1	2	4	0	0
TRINITY_DN145621_c15_g1_i9	4	0	4	136	0	8
TRINITY_DN136398_c0_g1_i1	0	0	2	5	0	1
TRINITY_DN135698_c2_g1_i8	1	0	6	6	0	3
TRINITY_DN143543_c3_g1_i1	1	0	0	0	0	2
TRINITY_DN144063_c5_g2_i1	0	99	7	0	30	38
TRINITY_DN129944_c1_g4_i1	1	0	0	0	39	0
TRINITY_DN142927_c7_g5_i3	25	0	0	0	0	7
TRINITY_DN136768_c8_g1_i1	2	0	1	0	0	0
TRINITY_DN137395_c11_g3_i5	0	0	0	1	13	0
TRINITY_DN144825_c5_g1_i3	1	0	0	3	0	4
TRINITY_DN142823_c1_g1_i2	0	0	0	0	13	4
TRINITY_DN143231_c5_g1_i1	2	0	0	0	0	6
TRINITY_DN141448_c2_g1_i8	0	0	0	17	0	2
TRINITY_DN114244_c5_g1_i1	0	0	19	3	0	11
TRINITY_DN145093_c3_g1_i1	32	0	16	0	0	19
TRINITY_DN144754_c1_g1_i5	7	0	0	0	0	1
TRINITY_DN139138_c8_g2_i4	0	4	6	9	0	2
TRINITY_DN136267_c0_g1_i3	0	0	3	1	0	1
TRINITY_DN138267_c7_g2_i5	0	20	0	0	0	1
TRINITY_DN143227_c3_g4_i5	1	0	0	2	0	0
TRINITY_DN137514_c2_g2_i1	1	0	0	9	0	0
TRINITY_DN142544_c1_g1_i1	0	0	0	1	0	8
TRINITY_DN141652_c4_g1_i1	2	0	0	0	0	3
TRINITY_DN141391_c4_g1_i5	3	0	0	2	0	0
TRINITY_DN144146_c5_g3_i2	3	0	37	7	0	0
TRINITY_DN145601_c1_g1_i10	3	0	0	291	0	2
TRINITY_DN137919_c11_g3_i4	0	0	2	0	0	19
TRINITY_DN1088_c3_g1_i1	1	0	37	3	0	2
TRINITY_DN143444_c5_g1_i2	0	0	1	2	0	7
TRINITY_DN138679_c3_g2_i7	0	0	3	0	2	6
TRINITY_DN137032_c9_g7_i1	0	0	2	0	35	0
TRINITY_DN139138_c8_g4_i1	3	0	4	0	0	1
TRINITY_DN143169_c2_g1_i1	18	0	0	0	0	5
TRINITY_DN140005_c0_g2_i1	1	0	2	1	0	1
TRINITY_DN142922_c6_g1_i1	0	0	6	42	0	61
TRINITY_DN143755_c4_g1_i1	2	0	0	0	0	1
TRINITY_DN138635_c4_g2_i2	2	7	1	0	0	4
TRINITY_DN145323_c2_g1_i1	6	61	8	17	0	41
TRINITY_DN142012_c1_g3_i1	0	21	0	4	0	3
TRINITY_DN144616_c7_g3_i6	27	3	4	137	2	117
TRINITY_DN144465_c6_g1_i3	37	0	1	2	0	26
TRINITY_DN136196_c0_g1_i3	0	0	2	5	0	1
TRINITY_DN145420_c0_g1_i4	6	0	1	0	0	0
TRINITY_DN62433_c3_g3_i1	116	0	0	0	43	0
TRINITY_DN129999_c1_g1_i1	3	0	0	0	0	11
TRINITY_DN134758_c2_g4_i1	8	0	0	0	9	0
TRINITY_DN143848_c1_g1_i3	23	0	13	3	0	0
TRINITY_DN130020_c0_g1_i1	0	0	0	3	0	10
TRINITY_DN122949_c0_g1_i1	2	0	0	0	0	8
TRINITY_DN143114_c5_g2_i1	0	0	1	0	0	1
TRINITY_DN143836_c4_g1_i1	3	28	0	201	0	0
TRINITY_DN141788_c2_g2_i2	6	0	3	0	0	20
TRINITY_DN140366_c1_g4_i1	0	0	3	5	0	0
TRINITY_DN145074_c4_g2_i13	6	0	0	0	0	5
TRINITY_DN132784_c0_g1_i1	2	0	0	0	30	0
TRINITY_DN138237_c8_g5_i2	0	0	3	0	0	1
TRINITY_DN137541_c2_g1_i1	1	0	1	1	0	0
TRINITY_DN141236_c5_g1_i2	1	0	0	2	0	1
TRINITY_DN141510_c2_g1_i1	0	9	1	0	0	1
TRINITY_DN144883_c92_g1_i1	0	10	17	83	7707	147
TRINITY_DN145227_c2_g1_i1	105	0	0	0	0	79
TRINITY_DN142590_c2_g1_i1	0	0	6	0	1	2
TRINITY_DN140268_c6_g1_i1	23	0	2	126	0	2
TRINITY_DN272079_c0_g1_i1	16	0	0	0	0	5
TRINITY_DN143181_c2_g5_i1	1	16	3	0	0	6
TRINITY_DN135855_c0_g1_i3	4	0	0	1	0	0
TRINITY_DN137188_c1_g7_i2	0	0	1	86	0	1
TRINITY_DN145645_c0_g1_i14	1	0	1	1	0	0
TRINITY_DN144073_c4_g3_i3	0	44	4	14	0	4
TRINITY_DN138230_c1_g2_i2	8	0	0	0	35	0
TRINITY_DN139212_c14_g2_i1	0	0	75	2	0	2
TRINITY_DN144417_c0_g2_i2	1	0	2	1	0	0
TRINITY_DN140717_c5_g3_i4	0	0	5	1	0	0
TRINITY_DN135914_c2_g2_i3	1	17	1	0	0	0
TRINITY_DN145347_c5_g1_i1	2	0	0	1115	0	16
TRINITY_DN141768_c0_g2_i2	2	0	0	0	0	4
TRINITY_DN141742_c3_g3_i3	0	21	3	0	0	1
TRINITY_DN133166_c2_g1_i1	0	19	4	7	0	1
TRINITY_DN132340_c0_g1_i2	0	0	0	0	8	3
TRINITY_DN140475_c4_g1_i7	0	0	3	5	0	6
TRINITY_DN139076_c1_g2_i8	0	0	1	4	0	4
TRINITY_DN139938_c3_g1_i1	1	4	1	3	0	0
TRINITY_DN144240_c12_g2_i1	0	12	0	8	0	5
TRINITY_DN145854_c3_g1_i2	37	0	1	105	4	13
TRINITY_DN140101_c3_g3_i5	0	0	2	1	0	1
TRINITY_DN145736_c2_g5_i4	2	0	0	1	0	2
TRINITY_DN145595_c1_g1_i27	56	0	0	83	0	24
TRINITY_DN142741_c2_g2_i1	0	14	3	5	0	0
TRINITY_DN142809_c8_g1_i3	0	0	0	0	0	3
TRINITY_DN142146_c3_g2_i7	2	28	16	6	0	13
TRINITY_DN141713_c1_g2_i3	0	8	1	0	0	0
TRINITY_DN142455_c4_g1_i3	0	0	3	0	0	2
TRINITY_DN135572_c5_g1_i3	105	0	0	0	118	0
TRINITY_DN143899_c4_g1_i2	8	27	8	11	0	43
TRINITY_DN140774_c3_g3_i4	0	0	0	25	14	0
TRINITY_DN143451_c2_g1_i8	1	8	3	2	0	0
TRINITY_DN136156_c0_g2_i2	0	5	1	0	0	22
TRINITY_DN143611_c2_g2_i3	0	0	2	0	0	2
TRINITY_DN137133_c9_g1_i1	2	89	0	92	0	0
TRINITY_DN143929_c3_g1_i5	0	0	1	1	0	0
TRINITY_DN140995_c5_g1_i1	8	0	0	0	0	49
TRINITY_DN145368_c2_g1_i4	3	11	0	0	0	1
TRINITY_DN144606_c1_g1_i1	0	14	5	0	0	6
TRINITY_DN139829_c3_g4_i1	0	26	0	1	0	1
TRINITY_DN140847_c3_g1_i3	14	0	1	24	0	1
TRINITY_DN144270_c3_g1_i2	1	0	2	1	0	0
TRINITY_DN143020_c2_g1_i2	0	0	1	0	0	14
TRINITY_DN138211_c6_g4_i1	1	0	0	0	74	0
TRINITY_DN140720_c2_g2_i1	15	0	0	0	0	1
TRINITY_DN144690_c1_g2_i9	122	0	5	176	0	38
TRINITY_DN138694_c0_g1_i4	0	0	2	0	0	3
TRINITY_DN143907_c11_g14_i1	0	3	1	0	0	1
TRINITY_DN142659_c1_g4_i4	0	0	6	1	0	3
TRINITY_DN137631_c5_g1_i2	1	0	1	7	0	0
TRINITY_DN139245_c3_g3_i1	0	0	4	0	0	4
TRINITY_DN144196_c3_g1_i2	7	0	0	0	3	1
TRINITY_DN139453_c3_g1_i4	0	0	1	1	0	2
TRINITY_DN137016_c3_g1_i1	2	0	2	2	0	0
TRINITY_DN144363_c0_g1_i1	24	0	0	0	6	0
TRINITY_DN142694_c6_g2_i1	0	0	2	17	0	1
TRINITY_DN136882_c2_g2_i6	0	0	1	14	0	1
TRINITY_DN140086_c3_g3_i2	3	0	0	0	0	3
TRINITY_DN141725_c1_g1_i6	3	0	0	0	0	1
TRINITY_DN133842_c2_g1_i1	1	0	0	29	0	0
TRINITY_DN144834_c5_g1_i9	0	0	0	44	0	2
TRINITY_DN139550_c4_g1_i3	0	0	3	0	1	0
TRINITY_DN137912_c0_g2_i1	6	0	0	0	3	0
TRINITY_DN130658_c0_g2_i2	1	0	1	1	0	0
TRINITY_DN145420_c0_g1_i9	0	0	57	0	0	1
TRINITY_DN145843_c6_g1_i1	19	0	2	452	0	53
TRINITY_DN143511_c0_g1_i1	2	0	2	0	0	1
TRINITY_DN145216_c2_g1_i2	1	1	0	1	0	4
TRINITY_DN145394_c1_g1_i1	0	0	16	10	0	4
TRINITY_DN143262_c0_g2_i1	0	0	2	0	0	3
TRINITY_DN141128_c1_g1_i3	0	13	1	0	0	4
TRINITY_DN135288_c5_g1_i8	1	0	1	109	0	0
TRINITY_DN139614_c3_g1_i6	2	3	0	0	9	0
TRINITY_DN144533_c8_g4_i2	1	0	0	0	0	1
TRINITY_DN140243_c7_g1_i3	0	0	2	0	7	44
TRINITY_DN137174_c3_g3_i1	0	0	2	0	0	1
TRINITY_DN141219_c1_g1_i1	0	0	4	3	0	4
TRINITY_DN136269_c9_g1_i4	2	0	0	0	0	0
TRINITY_DN133076_c0_g4_i1	1	0	2	42	0	30
TRINITY_DN144266_c8_g1_i1	19	0	0	325	0	5
TRINITY_DN136700_c0_g1_i2	2	0	1	1	0	16
TRINITY_DN145277_c0_g1_i2	0	0	3	0	2	1
TRINITY_DN137397_c4_g2_i2	0	15	13	7	0	6
TRINITY_DN145391_c5_g1_i8	19	0	0	0	0	41
TRINITY_DN140823_c6_g1_i1	9	0	0	0	6	60
TRINITY_DN139970_c6_g1_i1	1	0	0	0	13	2
TRINITY_DN133542_c3_g1_i2	0	0	0	0	0	1
TRINITY_DN141178_c4_g3_i1	1	0	0	0	0	3
TRINITY_DN135123_c0_g1_i4	0	0	1	3	0	2
TRINITY_DN136903_c2_g1_i4	1	0	0	0	0	6
TRINITY_DN136045_c2_g5_i1	21	0	0	0	0	1
TRINITY_DN143516_c6_g2_i1	0	0	0	36	22	0
TRINITY_DN135716_c0_g2_i2	0	0	0	0	17	1
TRINITY_DN142852_c9_g5_i3	5	36	16	32	0	1
TRINITY_DN144709_c2_g1_i1	0	0	5	0	32	5
TRINITY_DN138800_c3_g3_i4	0	0	1	1	0	0
TRINITY_DN144914_c5_g1_i1	2	0	0	453	0	2
TRINITY_DN141838_c0_g1_i4	0	0	1	0	0	19
TRINITY_DN144978_c2_g1_i6	6	3	0	0	0	3
TRINITY_DN136790_c2_g1_i3	3	0	1	0	0	21
TRINITY_DN143754_c2_g2_i2	0	0	1	0	0	6
TRINITY_DN145700_c5_g7_i2	0	0	1	1	0	8
TRINITY_DN137696_c1_g1_i1	0	0	0	1	0	1
TRINITY_DN140129_c4_g1_i1	6	0	0	0	2	0
TRINITY_DN144673_c2_g1_i5	3	0	0	2325	0	12
TRINITY_DN140639_c5_g1_i6	0	0	1	1	0	3
TRINITY_DN145744_c0_g1_i1	0	58	0	0	0	0
TRINITY_DN144381_c4_g1_i2	2	0	2	29	0	0
TRINITY_DN143671_c3_g1_i2	16	0	0	0	16	0
TRINITY_DN144963_c0_g2_i2	2	0	0	0	0	11
TRINITY_DN142012_c1_g1_i2	1	0	3	21	0	5
TRINITY_DN144986_c2_g1_i3	9	145	29	0	0	14
TRINITY_DN1092981_c3_g1_i1	3	0	0	694	0	12
TRINITY_DN145289_c1_g1_i1	1	1	6	1	3	3
TRINITY_DN141822_c4_g2_i7	2	0	1	0	0	0
TRINITY_DN141151_c0_g1_i1	0	0	1	1	0	1
TRINITY_DN138354_c0_g1_i1	0	0	5	0	0	5
TRINITY_DN145289_c1_g1_i4	1	0	4	0	0	1
TRINITY_DN137880_c3_g3_i1	11	0	0	0	34	0
TRINITY_DN142259_c2_g3_i3	0	0	5	5	0	2
TRINITY_DN1090374_c0_g1_i1	0	39	3	2	0	0
TRINITY_DN134140_c1_g1_i3	1	0	0	16	0	1
TRINITY_DN1091132_c10_g1_i1	62	0	1	4601	0	26
TRINITY_DN143273_c2_g1_i1	4	0	1	1	0	8
TRINITY_DN141973_c7_g1_i4	0	0	0	2	0	14
TRINITY_DN138059_c1_g1_i5	2	8	2	0	0	1
TRINITY_DN144236_c2_g1_i4	0	0	1	63	0	0
TRINITY_DN142573_c3_g1_i6	0	0	3	8	0	1
TRINITY_DN141378_c1_g2_i2	7	0	0	0	0	13
TRINITY_DN140528_c2_g1_i6	1	0	1	0	0	1
TRINITY_DN143993_c3_g2_i1	9	0	0	108	0	1
TRINITY_DN143113_c1_g1_i2	0	0	0	2	0	1
TRINITY_DN137632_c0_g2_i1	0	0	1	5	0	0
TRINITY_DN143445_c4_g2_i2	31	0	0	280	19	1
TRINITY_DN140616_c0_g4_i2	1	0	0	0	7	0
TRINITY_DN144518_c0_g1_i3	5	0	1	29	0	0
TRINITY_DN138732_c2_g3_i2	0	0	0	5	0	5
TRINITY_DN143140_c4_g1_i2	3	0	1	1	0	2
TRINITY_DN96906_c0_g1_i1	10	0	9	0	0	14
TRINITY_DN133180_c1_g2_i2	2	0	0	0	13	0
TRINITY_DN137860_c6_g1_i1	2	0	0	0	140	0
TRINITY_DN145433_c3_g1_i2	1	0	0	1	0	2
TRINITY_DN136209_c1_g1_i4	0	0	1	0	0	1
TRINITY_DN144897_c3_g1_i5	14	1	25	0	0	0
TRINITY_DN142611_c11_g1_i3	0	0	5	0	9	2
TRINITY_DN138941_c3_g2_i3	0	0	3	1	0	3
TRINITY_DN143971_c2_g11_i1	0	0	1	5	0	2
TRINITY_DN137030_c0_g2_i2	1	0	1	0	0	1
TRINITY_DN144369_c5_g1_i1	35	3	1	0	0	7
TRINITY_DN144381_c4_g1_i3	1	0	3	18	0	0
TRINITY_DN137523_c1_g2_i1	0	0	3	18	0	1
TRINITY_DN139345_c0_g2_i1	37	0	2	58	0	17
TRINITY_DN145429_c4_g2_i4	0	0	2	0	0	4
TRINITY_DN103099_c4_g1_i1	1	0	1	0	82	0
TRINITY_DN144240_c12_g1_i10	1	0	3	1	0	3
TRINITY_DN144485_c5_g7_i1	1	8	3	0	0	3
TRINITY_DN140509_c4_g1_i5	2	0	0	177	0	1
TRINITY_DN137329_c1_g5_i1	0	0	1	0	0	1
TRINITY_DN140308_c1_g1_i2	0	4	0	3	0	0
TRINITY_DN138738_c0_g2_i4	1	2	0	6	0	1
TRINITY_DN145726_c3_g1_i1	4	0	0	0	0	0
TRINITY_DN144514_c0_g1_i11	0	0	0	6	0	1
TRINITY_DN144643_c3_g1_i1	2	0	1	23	0	8
TRINITY_DN145195_c14_g3_i2	0	0	12	0	0	10
TRINITY_DN142424_c1_g1_i2	0	0	0	1	0	71
TRINITY_DN143227_c1_g1_i1	4	0	0	0	2	0
TRINITY_DN137962_c0_g1_i1	1	2	0	5	0	0
TRINITY_DN138775_c0_g1_i1	1	0	3	20	0	0
TRINITY_DN613669_c2_g1_i2	83	0	0	10	0	4
TRINITY_DN138228_c0_g1_i14	1	0	1	0	0	1
TRINITY_DN136689_c2_g6_i1	1	0	1	0	0	2
TRINITY_DN141129_c2_g1_i1	1	0	0	0	0	4
TRINITY_DN141358_c20_g5_i1	26	1	1	0	238	1
TRINITY_DN138922_c0_g2_i2	0	0	1	0	1	0
TRINITY_DN145477_c0_g1_i4	8	0	2	0	0	0
TRINITY_DN138983_c0_g1_i1	0	0	1	1	0	10
TRINITY_DN138878_c2_g2_i1	0	0	3	4	0	3
TRINITY_DN131494_c0_g1_i1	0	0	1	3	0	0
TRINITY_DN142880_c2_g5_i2	0	0	9	1	45	18
TRINITY_DN139330_c0_g4_i1	1	0	1	8	0	0
TRINITY_DN142388_c1_g1_i3	1	0	1	2	0	0
TRINITY_DN143241_c0_g1_i4	1	0	0	0	0	1
TRINITY_DN136121_c0_g1_i4	5	0	1	0	0	10
TRINITY_DN141629_c0_g1_i4	4	0	0	10	0	23
TRINITY_DN134571_c44_g1_i3	212	54	139	741	8	747
TRINITY_DN136928_c6_g3_i1	0	0	10	8	0	6
TRINITY_DN140265_c2_g1_i1	30	0	0	0	0	18
TRINITY_DN143011_c1_g4_i1	4	0	1	0	0	1
TRINITY_DN112535_c0_g1_i1	1	0	1	0	0	1
TRINITY_DN145435_c1_g1_i3	10	0	35	0	5	2
TRINITY_DN141815_c7_g2_i1	1	0	1	10	0	0
TRINITY_DN145036_c19_g2_i4	375	11	0	4	0	25
TRINITY_DN144558_c2_g1_i2	2	0	1	0	0	0
TRINITY_DN143242_c2_g2_i1	0	0	4	0	0	1
TRINITY_DN143682_c5_g1_i1	17	0	0	2	0	56
TRINITY_DN140347_c7_g1_i3	1	0	0	4	0	6
TRINITY_DN137344_c2_g2_i2	1	0	4	5	0	1
TRINITY_DN142526_c4_g1_i1	1	0	0	0	0	2
TRINITY_DN141482_c1_g1_i2	1	0	0	0	0	1
TRINITY_DN144330_c11_g1_i1	5	0	1	0	0	0
TRINITY_DN136851_c1_g4_i1	0	0	1	8	0	1
TRINITY_DN145168_c5_g1_i1	17	0	0	3	0	18
TRINITY_DN141161_c0_g2_i2	0	27	9	0	0	8
TRINITY_DN146117_c4_g1_i1	0	20	26	0	0	185
TRINITY_DN140243_c4_g1_i1	1	0	0	0	0	2
TRINITY_DN137146_c0_g1_i2	0	0	2	3	0	3
TRINITY_DN145462_c0_g1_i7	24	1	1	3	0	22
TRINITY_DN143102_c4_g1_i8	2	0	0	9	0	0
TRINITY_DN143376_c8_g5_i2	0	0	1	0	12	0
TRINITY_DN141955_c1_g2_i9	0	8	0	3	0	0
TRINITY_DN144357_c3_g2_i1	0	4	2	1	0	1
TRINITY_DN140823_c6_g1_i3	1	0	1	0	19	11
TRINITY_DN144908_c1_g1_i2	0	0	1	0	0	1
TRINITY_DN145403_c3_g1_i1	23	1	1	0	20	12
TRINITY_DN142552_c4_g4_i5	1	0	0	1	0	0
TRINITY_DN120464_c0_g1_i1	2	0	0	19	0	1
TRINITY_DN140896_c2_g1_i6	2	0	0	2	0	1
TRINITY_DN143442_c3_g8_i1	2	0	34	5	0	0
TRINITY_DN613669_c2_g1_i1	49	0	6	0	1	0
TRINITY_DN140383_c9_g3_i2	1	91	3	1	0	5
TRINITY_DN141610_c6_g4_i1	1	0	17	0	0	1
TRINITY_DN144894_c1_g3_i4	122	0	0	0	0	382
TRINITY_DN137634_c0_g9_i1	1	0	1	0	0	1
TRINITY_DN103797_c1_g2_i1	4	0	0	172	0	1
TRINITY_DN141259_c3_g4_i3	18	9	2	25	17	39
TRINITY_DN145098_c6_g1_i1	83	0	1	0	0	24
TRINITY_DN141388_c0_g1_i5	7	0	0	6	0	0
TRINITY_DN134023_c3_g2_i4	19	0	0	0	2	0
TRINITY_DN142384_c1_g1_i2	1	0	5	0	0	1
TRINITY_DN143863_c3_g1_i1	0	0	0	66	0	1
TRINITY_DN134228_c1_g1_i3	3	0	0	0	0	1
TRINITY_DN139632_c5_g5_i2	5	0	0	0	0	2
TRINITY_DN141135_c3_g1_i2	0	0	1	9	0	1
TRINITY_DN142228_c6_g1_i1	25	42	1	0	0	2
TRINITY_DN145645_c0_g1_i6	5	0	0	4	5	0
TRINITY_DN143954_c2_g6_i1	0	0	1	0	0	42
TRINITY_DN138422_c13_g3_i1	0	0	98	0	0	5
TRINITY_DN143384_c0_g1_i1	1	57	0	3	0	0
TRINITY_DN139737_c0_g1_i5	1	0	0	3	0	0
TRINITY_DN145752_c9_g3_i1	11	0	1	0	4	30
TRINITY_DN141768_c0_g2_i1	5	0	1	0	5	19
TRINITY_DN138350_c4_g1_i12	1	0	1	3	0	1
TRINITY_DN142945_c4_g8_i1	20	0	0	0	0	9
TRINITY_DN140599_c0_g1_i12	0	2	0	1	0	2
TRINITY_DN144009_c5_g1_i1	2	0	0	0	0	13
TRINITY_DN140755_c12_g6_i2	0	0	0	1	0	2
TRINITY_DN131881_c0_g1_i2	0	0	1	1	0	0
TRINITY_DN144834_c5_g1_i6	2	0	0	0	2	10
TRINITY_DN144887_c2_g1_i4	2	0	0	0	0	39
TRINITY_DN145016_c4_g1_i1	3	0	5	0	0	7
TRINITY_DN140838_c5_g3_i3	0	0	3	0	0	5
TRINITY_DN140597_c1_g8_i2	0	2	0	179	0	13
TRINITY_DN143451_c2_g1_i7	0	0	0	7	0	1
TRINITY_DN142868_c6_g2_i2	1	8	1	0	0	2
TRINITY_DN140687_c1_g1_i1	0	5	1	6	0	0
TRINITY_DN141265_c2_g3_i2	0	0	3	2	0	0
TRINITY_DN143223_c0_g1_i3	0	0	1	2	0	0
TRINITY_DN142605_c3_g1_i1	78	0	0	0	0	10
TRINITY_DN140330_c1_g1_i1	8	0	0	0	45	0
TRINITY_DN137364_c2_g7_i2	1	0	1	0	0	0
TRINITY_DN144870_c0_g2_i5	1	0	3	1	0	0
TRINITY_DN138785_c4_g2_i1	1	0	3	4	0	0
TRINITY_DN144056_c2_g3_i3	5	0	0	4	0	2
TRINITY_DN144937_c0_g1_i11	2	0	8	0	0	46
TRINITY_DN132197_c0_g2_i2	0	0	2	0	0	2
TRINITY_DN139143_c5_g2_i5	0	0	1	6	0	2
