sequence	GRAVY index
>dbAMP_11989	2.3
>dbAMP_11990	2.3
>dbAMP_11991	2.3
>dbAMP_11995	0.6499999999999999
>dbAMP_12012	1.197674418604651
>dbAMP_12037	0.190625
>dbAMP_12038	0.2875
>dbAMP_12039	0.321875
>dbAMP_12130	0.5933333333333334
>dbAMP_12132	0.09000000000000001
>dbAMP_12138	0.7354838709677419
>dbAMP_12139	-0.42000000000000004
>dbAMP_12140	0.39999999999999997
>dbAMP_12148	0.03999999999999998
>dbAMP_12149	-0.60625
>dbAMP_12155	0.9315789473684211
>dbAMP_12156	0.4548387096774194
>dbAMP_12159	-1.0
>dbAMP_12160	-0.7444444444444445
>dbAMP_12179	-0.13
>dbAMP_12251	0.04433962264150942
>dbAMP_12252	0.25
>dbAMP_12283	0.5338709677419355
>dbAMP_12284	0.10833333333333328
>dbAMP_12286	-0.4454545454545455
>dbAMP_12287	-0.3318181818181818
>dbAMP_12293	0.6916666666666668
>dbAMP_12294	0.7779661016949152
>dbAMP_12297	0.9527777777777777
>dbAMP_12342	-1.0510204081632653
>dbAMP_12349	-0.4696969696969697
>dbAMP_12350	-0.06285714285714285
>dbAMP_12351	0.1542857142857143
>dbAMP_12356	0.72
>dbAMP_12361	0.85
>dbAMP_12362	-0.12666666666666673
